Date,Asset_A,Asset_B,svn_rho_L,svn_rho_F,svn_rho_LF
2021-01-04,BBCA.JK,ASII.JK,0.6913095073117435,0.6913095073117435,1.358944257791958
2021-01-04,BBCA.JK,TLKM.JK,0.6913095073117435,0.6890092384766586,1.3093642129250307
2021-01-04,BBCA.JK,TPIA.JK,0.6913095073117435,0.6913095073117435,1.3605894555110638
2021-01-04,ASII.JK,TLKM.JK,0.6913095073117435,0.6890092384766586,1.3349068582271657
2021-01-04,ASII.JK,TPIA.JK,0.6913095073117435,0.6913095073117435,1.382037348774063
2021-01-04,TLKM.JK,TPIA.JK,0.6890092384766586,0.6913095073117435,1.3624236263921716
2021-02-02,BBCA.JK,ASII.JK,0.6926879734424749,0.6704776487973955,1.321519356272534
2021-02-02,BBCA.JK,TLKM.JK,0.6926879734424749,0.6913095073117435,1.3365017459201338
2021-02-02,BBCA.JK,TPIA.JK,0.6926879734424749,0.6816244336247836,1.3632206074353355
2021-02-02,ASII.JK,TLKM.JK,0.6704776487973955,0.6913095073117435,1.2958038177129934
2021-02-02,ASII.JK,TPIA.JK,0.6704776487973955,0.6816244336247836,1.333722697818406
2021-02-02,TLKM.JK,TPIA.JK,0.6913095073117435,0.6816244336247836,1.3216653816109392
2021-03-04,BBCA.JK,ASII.JK,0.6931471805599453,0.6634676154115522,1.3324674764329583
2021-03-04,BBCA.JK,TLKM.JK,0.6931471805599453,0.6816244336247836,1.3577482514285892
2021-03-04,BBCA.JK,TPIA.JK,0.6931471805599453,0.6913095073117435,1.3617002843230337
2021-03-04,ASII.JK,TLKM.JK,0.6634676154115522,0.6816244336247836,1.3064324408388606
2021-03-04,ASII.JK,TPIA.JK,0.6634676154115522,0.6913095073117435,1.348802914606042
2021-03-04,TLKM.JK,TPIA.JK,0.6816244336247836,0.6913095073117435,1.3641575910726598
2021-04-06,BBCA.JK,ASII.JK,0.6816244336247836,0.6554817739013927,1.3075156140859194
2021-04-06,BBCA.JK,TLKM.JK,0.6816244336247836,0.6765259604934999,1.3575726308719394
2021-04-06,BBCA.JK,TPIA.JK,0.6816244336247836,0.6913095073117435,1.339901479452065
2021-04-06,ASII.JK,TLKM.JK,0.6554817739013927,0.6765259604934999,1.3113256731279197
2021-04-06,ASII.JK,TPIA.JK,0.6554817739013927,0.6913095073117435,1.3251447502111529
2021-04-06,TLKM.JK,TPIA.JK,0.6765259604934999,0.6913095073117435,1.3416354441325533
2021-05-05,BBCA.JK,ASII.JK,0.685782896004546,0.6765259604934999,1.3291529360843484
2021-05-05,BBCA.JK,TLKM.JK,0.685782896004546,0.6634676154115522,1.3412223689658573
2021-05-05,BBCA.JK,TPIA.JK,0.685782896004546,0.685782896004546,1.3514214878114688
2021-05-05,ASII.JK,TLKM.JK,0.6765259604934999,0.6634676154115522,1.3113256731279197
2021-05-05,ASII.JK,TPIA.JK,0.6765259604934999,0.685782896004546,1.353515511624949
2021-05-05,TLKM.JK,TPIA.JK,0.6634676154115522,0.685782896004546,1.3412223689658573
2021-06-10,BBCA.JK,ASII.JK,0.6890092384766586,0.6890092384766586,1.3421131789144003
2021-06-10,BBCA.JK,TLKM.JK,0.6890092384766586,0.685782896004546,1.3306499683586366
2021-06-10,BBCA.JK,TPIA.JK,0.6890092384766586,0.6634676154115522,1.3472132235148748
2021-06-10,ASII.JK,TLKM.JK,0.6890092384766586,0.685782896004546,1.3472132235148748
2021-06-10,ASII.JK,TPIA.JK,0.6890092384766586,0.6634676154115522,1.3263537276087696
2021-06-10,TLKM.JK,TPIA.JK,0.6857828960045459,0.6634676154115522,1.317215318644545
2021-07-09,BBCA.JK,ASII.JK,0.6765259604934999,0.6765259604934999,1.3359275314632117
2021-07-09,BBCA.JK,TLKM.JK,0.6765259604934999,0.6554817739013927,1.2242699282101441
2021-07-09,BBCA.JK,TPIA.JK,0.6765259604934999,0.6465036520083403,1.3226788166555834
2021-07-09,ASII.JK,TLKM.JK,0.6765259604934999,0.6554817739013927,1.296191495645186
2021-07-09,ASII.JK,TPIA.JK,0.6765259604934999,0.6465036520083403,1.3177647005689792
2021-07-09,TLKM.JK,TPIA.JK,0.6554817739013927,0.6465036520083403,1.286988213312748
2021-08-10,BBCA.JK,ASII.JK,0.6765259604934999,0.6816244336247836,1.3455662193304825
2021-08-10,BBCA.JK,TLKM.JK,0.6765259604934999,0.6857828960045459,1.3109130305344707
2021-08-10,BBCA.JK,TPIA.JK,0.6765259604934999,0.6765259604934999,1.3530478620442208
2021-08-10,ASII.JK,TLKM.JK,0.6816244336247836,0.685782896004546,1.3249446717877547
2021-08-10,ASII.JK,TPIA.JK,0.6816244336247836,0.6765259604934999,1.353515511624949
2021-08-10,TLKM.JK,TPIA.JK,0.685782896004546,0.6765259604934999,1.343316392779338
2021-09-10,BBCA.JK,ASII.JK,0.6634676154115522,0.6816244336247836,1.3221085509336044
2021-09-10,BBCA.JK,TLKM.JK,0.6634676154115522,0.6704776487973955,1.3137564181421577
2021-09-10,BBCA.JK,TPIA.JK,0.6634676154115522,0.6634676154115522,1.3221085509336044
2021-09-10,ASII.JK,TLKM.JK,0.6816244336247836,0.6704776487973955,1.3031717637212943
2021-09-10,ASII.JK,TPIA.JK,0.6816244336247836,0.6634676154115522,1.3412223689658573
2021-09-10,TLKM.JK,TPIA.JK,0.6704776487973955,0.6634676154115522,1.3137564181421577
2021-10-11,BBCA.JK,ASII.JK,0.6913095073117435,0.6926879734424749,1.3167613776133178
2021-10-11,BBCA.JK,TLKM.JK,0.6913095073117435,0.6931471805599453,1.3803033840935746
2021-10-11,BBCA.JK,TPIA.JK,0.6913095073117435,0.6365141682948128,1.32206433364364
2021-10-11,ASII.JK,TLKM.JK,0.6926879734424749,0.6931471805599453,1.3181092894358812
2021-10-11,ASII.JK,TPIA.JK,0.6926879734424749,0.6365141682948128,1.317903240982587
2021-10-11,TLKM.JK,TPIA.JK,0.6931471805599453,0.6365141682948128,1.2960285951990036
2021-11-10,BBCA.JK,ASII.JK,0.6926879734424749,0.6890092384766586,1.3255234067714714
2021-11-10,BBCA.JK,TLKM.JK,0.6926879734424749,0.6890092384766586,1.359422802206978
2021-11-10,BBCA.JK,TPIA.JK,0.6926879734424749,0.6465036520083403,1.3226788166555834
2021-11-10,ASII.JK,TLKM.JK,0.6890092384766586,0.6890092384766586,1.3006114493064367
2021-11-10,ASII.JK,TPIA.JK,0.6890092384766586,0.6465036520083403,1.3306499683586366
2021-11-10,TLKM.JK,TPIA.JK,0.6890092384766586,0.6465036520083403,1.32230126604984
2021-12-09,BBCA.JK,ASII.JK,0.6926879734424749,0.6816244336247836,1.3370390281622477
2021-12-09,BBCA.JK,TLKM.JK,0.6926879734424749,0.685782896004546,1.3622730202563078
2021-12-09,BBCA.JK,TPIA.JK,0.6926879734424749,0.6634676154115522,1.3398892462115775
2021-12-09,ASII.JK,TLKM.JK,0.6816244336247836,0.685782896004546,1.3249446717877547
2021-12-09,ASII.JK,TPIA.JK,0.6816244336247836,0.6634676154115522,1.3412223689658573
2021-12-09,TLKM.JK,TPIA.JK,0.685782896004546,0.6634676154115522,1.3472132235148748
2022-01-10,BBCA.JK,ASII.JK,0.6816244336247836,0.6765259604934999,1.3455662193304825
2022-01-10,BBCA.JK,TLKM.JK,0.6816244336247836,0.6704776487973955,1.3444830460834236
2022-01-10,BBCA.JK,TPIA.JK,0.6816244336247836,0.685782896004546,1.353515511624949
2022-01-10,ASII.JK,TLKM.JK,0.6765259604934999,0.6704776487973955,1.309075846576775
2022-01-10,ASII.JK,TPIA.JK,0.6765259604934999,0.685782896004546,1.3555719563576631
2022-01-10,TLKM.JK,TPIA.JK,0.6704776487973955,0.685782896004546,1.3522822832062558
2022-02-09,BBCA.JK,ASII.JK,0.6634676154115522,0.6634676154115522,1.3012656463973387
2022-02-09,BBCA.JK,TLKM.JK,0.6634676154115522,0.6816244336247836,1.3447824785006368
2022-02-09,BBCA.JK,TPIA.JK,0.6634676154115522,0.6816244336247836,1.344356824526804
2022-02-09,ASII.JK,TLKM.JK,0.6634676154115522,0.6816244336247836,1.3221085509336044
2022-02-09,ASII.JK,TPIA.JK,0.6634676154115522,0.6816244336247836,1.3412223689658573
2022-02-09,TLKM.JK,TPIA.JK,0.6816244336247836,0.6816244336247836,1.3608333079895054
2022-03-14,BBCA.JK,ASII.JK,0.6816244336247836,0.6765259604934999,1.333677704912067
2022-03-14,BBCA.JK,TLKM.JK,0.6816244336247836,0.6890092384766586,1.3696299470794062
2022-03-14,BBCA.JK,TPIA.JK,0.6816244336247836,0.6634676154115522,1.3313248049708792
2022-03-14,ASII.JK,TLKM.JK,0.6765259604934999,0.6890092384766586,1.3387916239516193
2022-03-14,ASII.JK,TPIA.JK,0.6765259604934999,0.6634676154115522,1.333677704912067
2022-03-14,TLKM.JK,TPIA.JK,0.6890092384766586,0.6634676154115522,1.3522164815197435
2022-04-12,BBCA.JK,ASII.JK,0.6890092384766586,0.6913095073117435,1.3645228468074526
2022-04-12,BBCA.JK,TLKM.JK,0.6890092384766586,0.6926879734424749,1.3813142346599963
2022-04-12,BBCA.JK,TPIA.JK,0.6890092384766586,0.6002414407455903,1.288333379453566
2022-04-12,ASII.JK,TLKM.JK,0.6913095073117435,0.6926879734424749,1.3768240154933609
2022-04-12,ASII.JK,TPIA.JK,0.6913095073117435,0.6002414407455903,1.2896238446182149
2022-04-12,TLKM.JK,TPIA.JK,0.6926879734424749,0.6002414407455903,1.2818504929895898
2022-05-23,BBCA.JK,ASII.JK,0.6926879734424749,0.6913095073117435,1.376369992797186
2022-05-23,BBCA.JK,TLKM.JK,0.6926879734424749,0.6890092384766586,1.3777716026723885
2022-05-23,BBCA.JK,TPIA.JK,0.6926879734424749,0.6931471805599453,1.3691982217710348
2022-05-23,ASII.JK,TLKM.JK,0.6913095073117435,0.6890092384766586,1.348802914606042
2022-05-23,ASII.JK,TPIA.JK,0.6913095073117435,0.6931471805599453,1.3728906241969723
2022-05-23,TLKM.JK,TPIA.JK,0.6890092384766586,0.6931471805599453,1.3653926867489712
2022-06-23,BBCA.JK,ASII.JK,0.6890092384766586,0.6926879734424749,1.3813142346599963
2022-06-23,BBCA.JK,TLKM.JK,0.6890092384766586,0.6890092384766586,1.3421131789144003
2022-06-23,BBCA.JK,TPIA.JK,0.6890092384766586,0.685782896004546,1.3747299916798805
2022-06-23,ASII.JK,TLKM.JK,0.6926879734424749,0.6890092384766586,1.359422802206978
2022-06-23,ASII.JK,TPIA.JK,0.6926879734424749,0.685782896004546,1.3714403185284731
2022-06-23,TLKM.JK,TPIA.JK,0.6890092384766586,0.6857828960045459,1.359822457423084
2022-07-22,BBCA.JK,ASII.JK,0.6857828960045459,0.6890092384766586,1.359822457423084
2022-07-22,BBCA.JK,TLKM.JK,0.6857828960045459,0.6890092384766586,1.359822457423084
2022-07-22,BBCA.JK,TPIA.JK,0.6857828960045459,0.6365141682948128,1.3109130305344707
2022-07-22,ASII.JK,TLKM.JK,0.6890092384766586,0.6890092384766586,1.3675644577999608
2022-07-22,ASII.JK,TPIA.JK,0.6890092384766586,0.6365141682948128,1.3172012214493656
2022-07-22,TLKM.JK,TPIA.JK,0.6890092384766586,0.6365141682948128,1.3067519378734178
2022-08-23,BBCA.JK,ASII.JK,0.6931471805599453,0.6890092384766586,1.3747299916798805
2022-08-23,BBCA.JK,TLKM.JK,0.6931471805599453,0.6890092384766586,1.3653926867489712
2022-08-23,BBCA.JK,TPIA.JK,0.6931471805599453,0.6465036520083403,1.3391451516580481
2022-08-23,ASII.JK,TLKM.JK,0.6890092384766586,0.6890092384766586,1.3772617731010666
2022-08-23,ASII.JK,TPIA.JK,0.6890092384766586,0.6465036520083403,1.3306499683586366
2022-08-23,TLKM.JK,TPIA.JK,0.6890092384766586,0.6465036520083403,1.3350910296871725
2022-09-21,BBCA.JK,ASII.JK,0.6913095073117435,0.6913095073117435,1.370427763820104
2022-09-21,BBCA.JK,TLKM.JK,0.6913095073117435,0.6890092384766586,1.3645228468074526
2022-09-21,BBCA.JK,TPIA.JK,0.6913095073117435,0.6704776487973955,1.3605894555110638
2022-09-21,ASII.JK,TLKM.JK,0.6913095073117435,0.6890092384766586,1.3787824532388102
2022-09-21,ASII.JK,TPIA.JK,0.6913095073117435,0.6704776487973955,1.346740916246086
2022-09-21,TLKM.JK,TPIA.JK,0.6890092384766586,0.6704776487973955,1.3581863660617366
2022-10-20,BBCA.JK,ASII.JK,0.6913095073117435,0.6816244336247836,1.3728906241969723
2022-10-20,BBCA.JK,TLKM.JK,0.6913095073117435,0.6931471805599453,1.3275930922391712
2022-10-20,BBCA.JK,TPIA.JK,0.6913095073117435,0.6704776487973955,1.346740916246086
2022-10-20,ASII.JK,TLKM.JK,0.6816244336247836,0.6931471805599453,1.374771614184729
2022-10-20,ASII.JK,TPIA.JK,0.6816244336247836,0.6704776487973955,1.3444830460834236
2022-10-20,TLKM.JK,TPIA.JK,0.6931471805599453,0.6704776487973955,1.3617002843230337
2022-11-18,BBCA.JK,ASII.JK,0.6926879734424749,0.6765259604934999,1.3608679179212526
2022-11-18,BBCA.JK,TLKM.JK,0.6926879734424749,0.6704776487973955,1.3008917073932782
2022-11-18,BBCA.JK,TPIA.JK,0.6926879734424749,0.6816244336247836,1.3704927313494455
2022-11-18,ASII.JK,TLKM.JK,0.6765259604934999,0.6704776487973955,1.346740916246086
2022-11-18,ASII.JK,TPIA.JK,0.6765259604934999,0.6816244336247836,1.353515511624949
2022-11-18,TLKM.JK,TPIA.JK,0.6704776487973955,0.6816244336247836,1.3521002748651931
2022-12-19,BBCA.JK,ASII.JK,0.6913095073117435,0.6365141682948128,1.3269027207992337
2022-12-19,BBCA.JK,TLKM.JK,0.6913095073117435,0.6634676154115522,1.3189319578301504
2022-12-19,BBCA.JK,TPIA.JK,0.6913095073117435,0.685782896004546,1.3735343423419535
2022-12-19,ASII.JK,TLKM.JK,0.6365141682948128,0.6634676154115522,1.2990106710602414
2022-12-19,ASII.JK,TPIA.JK,0.6365141682948128,0.685782896004546,1.3213623141104185
2022-12-19,TLKM.JK,TPIA.JK,0.6634676154115522,0.685782896004546,1.3472132235148748
2023-01-17,BBCA.JK,ASII.JK,0.6913095073117435,0.6634676154115522,1.3516808018301014
2023-01-17,BBCA.JK,TLKM.JK,0.6913095073117435,0.6816244336247836,1.3664812845529015
2023-01-17,BBCA.JK,TPIA.JK,0.6913095073117435,0.6765259604934999,1.3645228468074526
2023-01-17,ASII.JK,TLKM.JK,0.6634676154115522,0.6816244336247836,1.344356824526804
2023-01-17,ASII.JK,TPIA.JK,0.6634676154115522,0.6765259604934999,1.3298451395955215
2023-01-17,TLKM.JK,TPIA.JK,0.6816244336247836,0.6765259604934999,1.3455662193304825
2023-02-16,BBCA.JK,ASII.JK,0.6890092384766586,0.6554817739013927,1.3371438844969878
2023-02-16,BBCA.JK,TLKM.JK,0.6890092384766586,0.685782896004546,1.368575308366382
2023-02-16,BBCA.JK,TPIA.JK,0.6890092384766586,0.6704776487973955,1.356780846430576
2023-02-16,ASII.JK,TLKM.JK,0.6554817739013927,0.685782896004546,1.3153581157036127
2023-02-16,ASII.JK,TPIA.JK,0.6554817739013927,0.6704776487973955,1.3131895077404303
2023-02-16,TLKM.JK,TPIA.JK,0.6857828960045459,0.6704776487973955,1.3151212948310647
2023-03-17,BBCA.JK,ASII.JK,0.685782896004546,0.6890092384766586,1.3555719563576631
2023-03-17,BBCA.JK,TLKM.JK,0.685782896004546,0.6913095073117435,1.376369992797186
2023-03-17,BBCA.JK,TPIA.JK,0.685782896004546,0.613410049457059,1.2990937623832983
2023-03-17,ASII.JK,TLKM.JK,0.6890092384766586,0.6913095073117435,1.3624236263921716
2023-03-17,ASII.JK,TPIA.JK,0.6890092384766586,0.613410049457059,1.2997965900093296
2023-03-17,TLKM.JK,TPIA.JK,0.6913095073117435,0.613410049457059,1.257631024624223
2023-04-27,BBCA.JK,ASII.JK,0.6890092384766586,0.6926879734424749,1.3704927313494455
2023-04-27,BBCA.JK,TLKM.JK,0.6890092384766586,0.685782896004546,1.3747299916798805
2023-04-27,BBCA.JK,TPIA.JK,0.6890092384766586,0.6365141682948128,1.3255234067714714
2023-04-27,ASII.JK,TLKM.JK,0.6926879734424749,0.685782896004546,1.3705217273832866
2023-04-27,ASII.JK,TPIA.JK,0.6926879734424749,0.6365141682948128,1.3289724062669335
2023-04-27,TLKM.JK,TPIA.JK,0.6857828960045459,0.6365141682948128,1.3109130305344707
2023-05-30,BBCA.JK,ASII.JK,0.6926879734424749,0.6890092384766586,1.3811455684701825
2023-05-30,BBCA.JK,TLKM.JK,0.6926879734424749,0.6926879734424749,1.38494337369854
2023-05-30,BBCA.JK,TPIA.JK,0.6926879734424749,0.6254913597255729,1.3152122884849806
2023-05-30,ASII.JK,TLKM.JK,0.6890092384766586,0.6926879734424749,1.3704927313494455
2023-05-30,ASII.JK,TPIA.JK,0.6890092384766586,0.6254913597255729,1.3016518932729433
2023-05-30,TLKM.JK,TPIA.JK,0.6926879734424749,0.6254913597255729,1.3012498242512804
2023-07-05,BBCA.JK,ASII.JK,0.6913095073117435,0.6816244336247836,1.3664812845529015
2023-07-05,BBCA.JK,TLKM.JK,0.6913095073117435,0.6890092384766586,1.3516808018301014
2023-07-05,BBCA.JK,TPIA.JK,0.6913095073117435,0.6704776487973955,1.358944257791958
2023-07-05,ASII.JK,TLKM.JK,0.6816244336247836,0.6890092384766586,1.3704927313494455
2023-07-05,ASII.JK,TPIA.JK,0.6816244336247836,0.6704776487973955,1.334760878159126
2023-07-05,TLKM.JK,TPIA.JK,0.6890092384766586,0.6704776487973955,1.350254834507383
2023-08-04,BBCA.JK,ASII.JK,0.6554817739013927,0.6704776487973955,1.321519356272534
2023-08-04,BBCA.JK,TLKM.JK,0.6554817739013927,0.6816244336247836,1.3304170277945007
2023-08-04,BBCA.JK,TPIA.JK,0.6554817739013927,0.6816244336247836,1.3273133581743353
2023-08-04,ASII.JK,TLKM.JK,0.6704776487973955,0.6816244336247836,1.350254834507383
2023-08-04,ASII.JK,TPIA.JK,0.6704776487973955,0.6816244336247836,1.3210253776865453
2023-08-04,TLKM.JK,TPIA.JK,0.6816244336247836,0.6816244336247836,1.3608333079895054
2023-09-05,BBCA.JK,ASII.JK,0.6465036520083403,0.6704776487973955,1.3151212948310647
2023-09-05,BBCA.JK,TLKM.JK,0.6465036520083403,0.685782896004546,1.3249446717877547
2023-09-05,BBCA.JK,TPIA.JK,0.6465036520083403,0.6931471805599453,1.3145809145444889
2023-09-05,ASII.JK,TLKM.JK,0.6704776487973955,0.6857828960045459,1.3556141931264902
2023-09-05,ASII.JK,TPIA.JK,0.6704776487973955,0.6931471805599453,1.3636248293573408
2023-09-05,TLKM.JK,TPIA.JK,0.685782896004546,0.6931471805599453,1.3784640166106665
2023-10-05,BBCA.JK,ASII.JK,0.6365141682948128,0.6554817739013927,1.2831781542707477
2023-10-05,BBCA.JK,TLKM.JK,0.6365141682948128,0.685782896004546,1.3213623141104185
2023-10-05,BBCA.JK,TPIA.JK,0.6365141682948128,0.6913095073117435,1.32206433364364
2023-10-05,ASII.JK,TLKM.JK,0.6554817739013927,0.685782896004546,1.3370141046692634
2023-10-05,ASII.JK,TPIA.JK,0.6554817739013927,0.6913095073117435,1.3457385728530191
2023-10-05,TLKM.JK,TPIA.JK,0.685782896004546,0.6913095073117435,1.376369992797186
2023-11-03,BBCA.JK,ASII.JK,0.6365141682948128,0.625491359725573,1.2248698212922724
2023-11-03,BBCA.JK,TLKM.JK,0.6365141682948128,0.6926879734424749,1.3234319995781183
2023-11-03,BBCA.JK,TPIA.JK,0.6365141682948128,0.6890092384766586,1.323443647671402
2023-11-03,ASII.JK,TLKM.JK,0.6254913597255729,0.6926879734424749,1.3012498242512804
2023-11-03,ASII.JK,TPIA.JK,0.6254913597255729,0.6890092384766586,1.2889543312036975
2023-11-03,TLKM.JK,TPIA.JK,0.6926879734424749,0.6890092384766586,1.3772617731010666
2023-12-04,BBCA.JK,ASII.JK,0.6765259604934999,0.6554817739013927,1.3113256731279197
2023-12-04,BBCA.JK,TLKM.JK,0.6765259604934999,0.6931471805599453,1.33062810895005
2023-12-04,BBCA.JK,TPIA.JK,0.6765259604934999,0.6890092384766586,1.3624236263921716
2023-12-04,ASII.JK,TLKM.JK,0.6554817739013927,0.6931471805599453,1.3406644221008666
2023-12-04,ASII.JK,TPIA.JK,0.6554817739013927,0.6890092384766586,1.335750012959111
2023-12-04,TLKM.JK,TPIA.JK,0.6931471805599453,0.6890092384766586,1.3821564190366038
